trial,key,time,id,type,shadow,setsize,stimulus
4325,right,780.426025390625,10,flat,FALSE,3,present
4326,right,937.197506427765,10,flat,FALSE,3,present
4327,right,550.699770450592,10,flat,FALSE,3,present
4328,right,683.863759040833,10,flat,FALSE,3,present
4329,right,863.324105739594,10,flat,FALSE,3,present
4330,right,733.791291713715,10,flat,FALSE,3,present
4331,right,1033.65385532379,10,flat,FALSE,3,present
4332,right,753.317892551422,10,flat,FALSE,3,present
4333,right,686.116278171539,10,flat,FALSE,3,present
4334,right,667.425930500031,10,flat,FALSE,3,present
4335,right,849.787056446075,10,flat,FALSE,3,present
4336,right,530.559837818146,10,flat,FALSE,3,present
4337,right,1550.52626132965,10,flat,FALSE,3,present
4338,right,602.932631969452,10,flat,FALSE,3,present
4339,right,768.17911863327,10,flat,FALSE,3,present
4340,right,598.277568817139,10,flat,FALSE,3,present
4341,right,968.762218952179,10,flat,FALSE,3,present
4342,right,869.170248508453,10,flat,FALSE,3,present
4343,right,685.143351554871,10,flat,FALSE,3,present
4344,right,866.073787212372,10,flat,FALSE,3,present
4345,right,633.557796478271,10,flat,FALSE,3,present
4346,right,581.887543201447,10,flat,FALSE,3,present
4347,right,730.480551719666,10,flat,FALSE,3,present
4348,right,1003.58724594116,10,flat,FALSE,3,present
4349,right,513.649165630341,10,flat,FALSE,3,present
4350,right,814.862251281738,10,flat,FALSE,3,present
4351,left,979.505300521851,10,flat,FALSE,3,absent
4352,left,915.947735309601,10,flat,FALSE,3,absent
4353,left,1050.8246421814,10,flat,FALSE,3,absent
4354,left,1118.07668209076,10,flat,FALSE,3,absent
4355,left,703.283548355103,10,flat,FALSE,3,absent
4356,left,1250.17893314362,10,flat,FALSE,3,absent
4357,left,1532.57715702057,10,flat,FALSE,3,absent
4358,left,1232.99813270569,10,flat,FALSE,3,absent
4359,left,1565.44876098633,10,flat,FALSE,3,absent
4360,right,600.188434123993,10,flat,FALSE,3,absent
4361,right,1415.30668735504,10,flat,FALSE,6,present
4362,right,854.879677295685,10,flat,FALSE,6,present
4363,right,585.288405418396,10,flat,FALSE,6,present
4364,right,1013.5977268219,10,flat,FALSE,6,present
4365,right,1150.77948570252,10,flat,FALSE,6,present
4366,right,535.72815656662,10,flat,FALSE,6,present
4367,right,914.984107017517,10,flat,FALSE,6,present
4368,right,501.930594444275,10,flat,FALSE,6,present
4369,right,781.502544879913,10,flat,FALSE,6,present
4370,right,898.8436460495,10,flat,FALSE,6,present
4371,right,1230.32701015472,10,flat,FALSE,6,present
4372,right,664.029896259308,10,flat,FALSE,6,present
4373,right,1239.32576179504,10,flat,FALSE,6,present
4374,right,1030.04264831543,10,flat,FALSE,6,present
4375,right,1514.88387584686,10,flat,FALSE,6,present
4376,right,1163.87867927551,10,flat,FALSE,6,present
4377,right,684.147000312805,10,flat,FALSE,6,present
4378,right,696.684241294861,10,flat,FALSE,6,present
4379,right,783.860862255096,10,flat,FALSE,6,present
4380,right,886.67243719101,10,flat,FALSE,6,present
4381,right,680.487632751465,10,flat,FALSE,6,present
4382,right,1148.45192432404,10,flat,FALSE,6,present
4383,right,1415.49563407898,10,flat,FALSE,6,present
4384,right,920.375049114227,10,flat,FALSE,6,present
4385,right,663.921773433685,10,flat,FALSE,6,present
4386,right,1164.97373580933,10,flat,FALSE,6,present
4387,right,767.828166484833,10,flat,FALSE,6,present
4388,right,754.417181015015,10,flat,FALSE,6,present
4389,left,1163.52808475494,10,flat,FALSE,6,present
4390,right,780.631601810455,10,flat,FALSE,6,present
4391,left,1481.02533817291,10,flat,FALSE,6,absent
4392,left,1985.33570766449,10,flat,FALSE,6,absent
4393,left,1496.83344364166,10,flat,FALSE,6,absent
4394,left,1479.55513000488,10,flat,FALSE,6,absent
4395,left,2096.33421897888,10,flat,FALSE,6,absent
4396,left,1514.64009284973,10,flat,FALSE,6,absent
4397,left,1590.20006656647,10,flat,FALSE,6,absent
4398,left,1884.65988636017,10,flat,FALSE,6,absent
4399,left,1580.4568529129,10,flat,FALSE,6,absent
4400,left,1870.08571624756,10,flat,FALSE,6,absent
4401,right,1417.11521148682,10,flat,FALSE,9,present
4402,right,1217.9993391037,10,flat,FALSE,9,present
4403,right,884.610831737518,10,flat,FALSE,9,present
4404,right,1250.92566013336,10,flat,FALSE,9,present
4405,right,1512.11202144623,10,flat,FALSE,9,present
4406,right,611.476182937622,10,flat,FALSE,9,present
4407,right,1495.50092220306,10,flat,FALSE,9,present
4408,right,982.453584671021,10,flat,FALSE,9,present
4409,right,894.090354442596,10,flat,FALSE,9,present
4410,right,863.788902759552,10,flat,FALSE,9,present
4411,right,1329.52988147736,10,flat,FALSE,9,present
4412,right,878.904819488525,10,flat,FALSE,9,present
4413,right,1446.78282737732,10,flat,FALSE,9,present
4414,right,714.69259262085,10,flat,FALSE,9,present
4415,right,581.019520759583,10,flat,FALSE,9,present
4416,right,1200.44779777527,10,flat,FALSE,9,present
4417,right,598.334968090057,10,flat,FALSE,9,present
4418,right,1696.50101661682,10,flat,FALSE,9,present
4419,right,600.254476070404,10,flat,FALSE,9,present
4420,right,1931.81777000427,10,flat,FALSE,9,present
4421,left,3046.25725746155,10,flat,FALSE,9,present
4422,right,617.709517478943,10,flat,FALSE,9,present
4423,right,1779.02674674988,10,flat,FALSE,9,present
4424,right,1095.05331516266,10,flat,FALSE,9,present
4425,right,1214.44964408874,10,flat,FALSE,9,present
4426,right,716.976523399353,10,flat,FALSE,9,present
4427,right,1128.38995456696,10,flat,FALSE,9,present
4428,right,1264.68694210052,10,flat,FALSE,9,present
4429,right,694.86927986145,10,flat,FALSE,9,present
4430,right,1052.18291282654,10,flat,FALSE,9,present
4431,left,1947.0796585083,10,flat,FALSE,9,absent
4432,left,1778.85484695435,10,flat,FALSE,9,absent
4433,left,1913.22016716003,10,flat,FALSE,9,absent
4434,left,2927.58870124817,10,flat,FALSE,9,absent
4435,left,2246.5512752533,10,flat,FALSE,9,absent
4436,left,2283.99276733398,10,flat,FALSE,9,absent
4437,left,1897.12047576904,10,flat,FALSE,9,absent
4438,left,2028.44166755676,10,flat,FALSE,9,absent
4439,left,1810.46056747437,10,flat,FALSE,9,absent
4440,left,2448.6734867096,10,flat,FALSE,9,absent
4441,right,955.583453178406,10,flat,TRUE,3,present
4442,right,814.520657062531,10,flat,TRUE,3,present
4443,right,888.823211193085,10,flat,TRUE,3,present
4444,right,735.0714802742,10,flat,TRUE,3,present
4445,right,1347.75483608246,10,flat,TRUE,3,present
4446,right,1154.35099601746,10,flat,TRUE,3,present
4447,right,1422.81055450439,10,flat,TRUE,3,present
4448,right,747.215092182159,10,flat,TRUE,3,present
4449,right,852.623343467712,10,flat,TRUE,3,present
4450,right,965.590357780457,10,flat,TRUE,3,present
4451,right,748.656690120697,10,flat,TRUE,3,present
4452,right,752.681791782379,10,flat,TRUE,3,present
4453,right,548.632383346558,10,flat,TRUE,3,present
4454,right,616.270184516907,10,flat,TRUE,3,present
4455,right,768.240690231323,10,flat,TRUE,3,present
4456,right,1085.3761434555,10,flat,TRUE,3,present
4457,right,605.30287027359,10,flat,TRUE,3,present
4458,left,801.188230514526,10,flat,TRUE,3,present
4459,right,865.598738193512,10,flat,TRUE,3,present
4460,right,563.993036746979,10,flat,TRUE,3,present
4461,right,1131.28840923309,10,flat,TRUE,3,present
4462,right,535.068690776825,10,flat,TRUE,3,present
4463,right,1086.77697181702,10,flat,TRUE,3,present
4464,right,864.573240280151,10,flat,TRUE,3,present
4465,right,954.949259757996,10,flat,TRUE,3,present
4466,right,1146.63887023926,10,flat,TRUE,3,present
4467,right,1287.9878282547,10,flat,TRUE,3,present
4468,right,916.576147079468,10,flat,TRUE,3,present
4469,right,862.001895904541,10,flat,TRUE,3,present
4470,right,1079.83660697937,10,flat,TRUE,3,present
4471,left,1098.1183052063,10,flat,TRUE,3,absent
4472,left,1648.40042591095,10,flat,TRUE,3,absent
4473,left,1446.61891460419,10,flat,TRUE,3,absent
4474,left,1015.95342159271,10,flat,TRUE,3,absent
4475,left,1853.04999351502,10,flat,TRUE,3,absent
4476,left,766.314744949341,10,flat,TRUE,3,absent
4477,left,853.311121463776,10,flat,TRUE,3,absent
4478,left,1347.92351722717,10,flat,TRUE,3,absent
4479,left,1250.48041343689,10,flat,TRUE,3,absent
4480,left,1001.3473033905,10,flat,TRUE,3,absent
4481,right,1500.56087970734,10,flat,TRUE,6,present
4482,right,1379.16135787964,10,flat,TRUE,6,present
4483,right,702.135801315308,10,flat,TRUE,6,present
4484,right,1634.35232639313,10,flat,TRUE,6,present
4485,right,1428.63869667053,10,flat,TRUE,6,present
4486,right,497.979283332825,10,flat,TRUE,6,present
4487,right,1952.54695415497,10,flat,TRUE,6,present
4488,right,1702.12912559509,10,flat,TRUE,6,present
4489,right,679.195523262024,10,flat,TRUE,6,present
4490,right,629.994928836823,10,flat,TRUE,6,present
4491,right,1047.71769046783,10,flat,TRUE,6,present
4492,right,747.936844825745,10,flat,TRUE,6,present
4493,right,1263.44239711761,10,flat,TRUE,6,present
4494,right,681.90735578537,10,flat,TRUE,6,present
4495,right,666.032493114471,10,flat,TRUE,6,present
4496,right,999.092817306519,10,flat,TRUE,6,present
4497,right,982.833385467529,10,flat,TRUE,6,present
4498,right,836.835741996765,10,flat,TRUE,6,present
4499,right,1847.59962558746,10,flat,TRUE,6,present
4500,right,1132.93468952179,10,flat,TRUE,6,present
4501,right,1497.91383743286,10,flat,TRUE,6,present
4502,right,769.944667816162,10,flat,TRUE,6,present
4503,right,1403.1970500946,10,flat,TRUE,6,present
4504,right,953.226387500763,10,flat,TRUE,6,present
4505,right,639.963984489441,10,flat,TRUE,6,present
4506,right,749.392509460449,10,flat,TRUE,6,present
4507,right,766.702234745026,10,flat,TRUE,6,present
4508,right,786.600589752197,10,flat,TRUE,6,present
4509,right,972.307085990906,10,flat,TRUE,6,present
4510,right,613.198161125183,10,flat,TRUE,6,present
4511,left,1320.05095481873,10,flat,TRUE,6,absent
4512,left,1879.72760200501,10,flat,TRUE,6,absent
4513,left,1397.51577377319,10,flat,TRUE,6,absent
4514,left,2018.33081245422,10,flat,TRUE,6,absent
4515,left,1613.04795742035,10,flat,TRUE,6,absent
4516,left,1896.9315290451,10,flat,TRUE,6,absent
4517,left,1146.13270759582,10,flat,TRUE,6,absent
4518,left,1235.06903648377,10,flat,TRUE,6,absent
4519,left,2017.31491088867,10,flat,TRUE,6,absent
4520,left,2884.07969474792,10,flat,TRUE,6,absent
4521,right,945.615351200104,10,flat,TRUE,9,present
4522,right,1767.8906917572,10,flat,TRUE,9,present
4523,right,579.623460769653,10,flat,TRUE,9,present
4524,right,1483.0687046051,10,flat,TRUE,9,present
4525,right,594.387173652649,10,flat,TRUE,9,present
4526,right,795.548319816589,10,flat,TRUE,9,present
4527,right,1878.73673439026,10,flat,TRUE,9,present
4528,right,1361.0897064209,10,flat,TRUE,9,present
4529,right,1236.12058162689,10,flat,TRUE,9,present
4530,right,778.74094247818,10,flat,TRUE,9,present
4531,right,2001.80983543396,10,flat,TRUE,9,present
4532,right,716.179728507996,10,flat,TRUE,9,present
4533,right,902.793049812317,10,flat,TRUE,9,present
4534,right,846.642136573792,10,flat,TRUE,9,present
4535,right,1133.77475738525,10,flat,TRUE,9,present
4536,right,1127.81190872192,10,flat,TRUE,9,present
4537,right,734.008431434631,10,flat,TRUE,9,present
4538,right,663.845121860504,10,flat,TRUE,9,present
4539,right,733.191430568695,10,flat,TRUE,9,present
4540,right,637.285172939301,10,flat,TRUE,9,present
4541,right,716.01003408432,10,flat,TRUE,9,present
4542,right,931.693017482758,10,flat,TRUE,9,present
4543,right,1695.30463218689,10,flat,TRUE,9,present
4544,right,944.214522838593,10,flat,TRUE,9,present
4545,right,749.203622341156,10,flat,TRUE,9,present
4546,right,1415.1132106781,10,flat,TRUE,9,present
4547,right,859.825074672699,10,flat,TRUE,9,present
4548,right,984.588980674744,10,flat,TRUE,9,present
4549,right,1565.18530845642,10,flat,TRUE,9,present
4550,right,1759.36484336853,10,flat,TRUE,9,present
4551,left,2181.17547035217,10,flat,TRUE,9,absent
4552,left,2812.23773956299,10,flat,TRUE,9,absent
4553,left,2102.0565032959,10,flat,TRUE,9,absent
4554,left,2826.94840431213,10,flat,TRUE,9,absent
4555,left,1850.03662109375,10,flat,TRUE,9,absent
4556,left,1885.15937328339,10,flat,TRUE,9,absent
4557,left,2128.86953353882,10,flat,TRUE,9,absent
4558,left,2749.73583221436,10,flat,TRUE,9,absent
4559,left,1978.68728637695,10,flat,TRUE,9,absent
4560,left,1900.04909038544,10,flat,TRUE,9,absent
4561,right,949.74821805954,10,gradient,FALSE,3,present
4562,right,1198.41527938843,10,gradient,FALSE,3,present
4563,right,951.220273971558,10,gradient,FALSE,3,present
4564,right,1179.83984947205,10,gradient,FALSE,3,present
4565,right,1157.07397460938,10,gradient,FALSE,3,present
4566,right,1900.670170784,10,gradient,FALSE,3,present
4567,right,732.854306697845,10,gradient,FALSE,3,present
4568,right,669.081151485443,10,gradient,FALSE,3,present
4569,right,549.189209938049,10,gradient,FALSE,3,present
4570,right,1086.19403839111,10,gradient,FALSE,3,present
4571,right,738.992989063263,10,gradient,FALSE,3,present
4572,right,969.430029392242,10,gradient,FALSE,3,present
4573,right,851.500988006592,10,gradient,FALSE,3,present
4574,right,831.648766994476,10,gradient,FALSE,3,present
4575,right,538.476586341858,10,gradient,FALSE,3,present
4576,right,1018.77272129059,10,gradient,FALSE,3,present
4577,right,745.245218276978,10,gradient,FALSE,3,present
4578,right,884.422540664673,10,gradient,FALSE,3,present
4579,right,615.113794803619,10,gradient,FALSE,3,present
4580,right,1200.69122314453,10,gradient,FALSE,3,present
4581,right,1050.99081993103,10,gradient,FALSE,3,present
4582,right,496.607959270477,10,gradient,FALSE,3,present
4583,right,795.735001564026,10,gradient,FALSE,3,present
4584,right,1066.61903858185,10,gradient,FALSE,3,present
4585,right,784.132242202759,10,gradient,FALSE,3,present
4586,right,780.325591564178,10,gradient,FALSE,3,present
4587,right,732.66214132309,10,gradient,FALSE,3,present
4588,right,515.221953392029,10,gradient,FALSE,3,present
4589,right,950.704097747803,10,gradient,FALSE,3,present
4590,right,965.664148330688,10,gradient,FALSE,3,present
4591,left,1552.07169055939,10,gradient,FALSE,3,absent
4592,left,1451.81095600128,10,gradient,FALSE,3,absent
4593,left,1218.06383132935,10,gradient,FALSE,3,absent
4594,left,1015.00201225281,10,gradient,FALSE,3,absent
4595,left,1218.57798099518,10,gradient,FALSE,3,absent
4596,left,867.362380027771,10,gradient,FALSE,3,absent
4597,left,1603.17039489746,10,gradient,FALSE,3,absent
4598,left,1831.81488513947,10,gradient,FALSE,3,absent
4599,left,1019.36781406403,10,gradient,FALSE,3,absent
4600,left,978.358864784241,10,gradient,FALSE,3,absent
4601,right,1278.51629257202,10,gradient,FALSE,6,present
4602,right,917.122721672058,10,gradient,FALSE,6,present
4603,right,1367.22493171692,10,gradient,FALSE,6,present
4604,right,883.599698543549,10,gradient,FALSE,6,present
4605,right,564.864873886108,10,gradient,FALSE,6,present
4606,right,714.974880218506,10,gradient,FALSE,6,present
4607,right,962.760508060455,10,gradient,FALSE,6,present
4608,right,745.3253865242,10,gradient,FALSE,6,present
4609,right,717.119932174683,10,gradient,FALSE,6,present
4610,right,701.417624950409,10,gradient,FALSE,6,present
4611,right,1134.61136817932,10,gradient,FALSE,6,present
4612,right,577.77327299118,10,gradient,FALSE,6,present
4613,right,559.821367263794,10,gradient,FALSE,6,present
4614,right,1536.2401008606,10,gradient,FALSE,6,present
4615,right,994.972467422485,10,gradient,FALSE,6,present
4616,right,679.683446884155,10,gradient,FALSE,6,present
4617,right,1001.79982185364,10,gradient,FALSE,6,present
4618,right,745.548665523529,10,gradient,FALSE,6,present
4619,left,1450.44600963593,10,gradient,FALSE,6,present
4620,right,1265.69294929504,10,gradient,FALSE,6,present
4621,right,1333.71984958649,10,gradient,FALSE,6,present
4622,right,527.956426143646,10,gradient,FALSE,6,present
4623,right,628.127038478851,10,gradient,FALSE,6,present
4624,right,666.390180587769,10,gradient,FALSE,6,present
4625,right,1465.72363376617,10,gradient,FALSE,6,present
4626,right,918.322741985321,10,gradient,FALSE,6,present
4627,right,1260.94925403595,10,gradient,FALSE,6,present
4628,right,1427.27863788605,10,gradient,FALSE,6,present
4629,right,1593.2731628418,10,gradient,FALSE,6,present
4630,right,1176.41746997833,10,gradient,FALSE,6,present
4631,left,860.36878824234,10,gradient,FALSE,6,absent
4632,left,1885.18047332764,10,gradient,FALSE,6,absent
4633,left,1535.78627109528,10,gradient,FALSE,6,absent
4634,left,1563.84897232056,10,gradient,FALSE,6,absent
4635,left,2144.93203163147,10,gradient,FALSE,6,absent
4636,left,1626.61206722259,10,gradient,FALSE,6,absent
4637,left,1824.45216178894,10,gradient,FALSE,6,absent
4638,left,1770.22755146027,10,gradient,FALSE,6,absent
4639,left,1143.97001266479,10,gradient,FALSE,6,absent
4640,left,1747.13170528412,10,gradient,FALSE,6,absent
4641,right,580.912053585052,10,gradient,FALSE,9,present
4642,right,864.438474178314,10,gradient,FALSE,9,present
4643,right,1345.73674201965,10,gradient,FALSE,9,present
4644,right,1408.07056427002,10,gradient,FALSE,9,present
4645,right,646.993160247803,10,gradient,FALSE,9,present
4646,right,1262.15279102325,10,gradient,FALSE,9,present
4647,right,800.989031791687,10,gradient,FALSE,9,present
4648,right,1609.61735248566,10,gradient,FALSE,9,present
4649,right,666.277229785919,10,gradient,FALSE,9,present
4650,right,1207.24439620972,10,gradient,FALSE,9,present
4651,right,1519.99664306641,10,gradient,FALSE,9,present
4652,right,898.192763328552,10,gradient,FALSE,9,present
4653,right,1525.67887306213,10,gradient,FALSE,9,present
4654,right,1168.7958240509,10,gradient,FALSE,9,present
4655,right,982.683539390564,10,gradient,FALSE,9,present
4656,right,2517.33589172363,10,gradient,FALSE,9,present
4657,right,792.948126792908,10,gradient,FALSE,9,present
4658,right,1147.01318740845,10,gradient,FALSE,9,present
4659,right,558.197557926178,10,gradient,FALSE,9,present
4660,right,1265.11645317078,10,gradient,FALSE,9,present
4661,right,717.123746871948,10,gradient,FALSE,9,present
4662,right,1349.19404983521,10,gradient,FALSE,9,present
4663,right,1143.1645154953,10,gradient,FALSE,9,present
4664,right,738.965392112732,10,gradient,FALSE,9,present
4665,right,740.717768669128,10,gradient,FALSE,9,present
4666,right,1211.47692203522,10,gradient,FALSE,9,present
4667,right,1092.15116500854,10,gradient,FALSE,9,present
4668,right,1129.53281402588,10,gradient,FALSE,9,present
4669,right,829.210877418518,10,gradient,FALSE,9,present
4670,right,1443.84229183197,10,gradient,FALSE,9,present
4671,left,2162.73021697998,10,gradient,FALSE,9,absent
4672,left,1718.07682514191,10,gradient,FALSE,9,absent
4673,left,2048.89559745789,10,gradient,FALSE,9,absent
4674,left,1978.71649265289,10,gradient,FALSE,9,absent
4675,left,2005.65505027771,10,gradient,FALSE,9,absent
